2025-06-02T16:35:07.386194+0530 | ERROR | Error fetching README for ItsArnavSh/solunox: 404 Client Error: Not Found for url: https://api.github.com/repos/ItsArnavSh/solunox/readme
2025-06-04T19:10:16.952827+0530 | INFO | Embeding done
2025-06-04T19:10:18.581087+0530 | INFO | Inverted index Complete
2025-06-04T19:10:37.247150+0530 | INFO | AI
2025-06-04T19:10:37.247312+0530 | INFO | AI
2025-06-04T19:10:37.247538+0530 | INFO | ai
2025-06-04T19:10:37.247586+0530 | INFO | Query is
2025-06-04T19:10:37.247639+0530 | INFO | keywords are: ['ai']
2025-06-04T19:10:37.247674+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:51.678578+0530 | INFO | AI
2025-06-04T19:10:51.678786+0530 | INFO | AI
2025-06-04T19:10:51.679190+0530 | INFO | ai
2025-06-04T19:10:51.679263+0530 | INFO | Query is
2025-06-04T19:10:51.679305+0530 | INFO | keywords are: ['ai']
2025-06-04T19:10:51.679347+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:13:21.662694+0530 | INFO | Repo
2025-06-04T19:13:21.662903+0530 | INFO | Repo
2025-06-04T19:13:21.663349+0530 | INFO | repo
2025-06-04T19:13:21.663452+0530 | INFO | Query is
2025-06-04T19:13:21.663501+0530 | INFO | keywords are: ['repo']
2025-06-04T19:13:21.663537+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:13:26.930163+0530 | INFO | Search
2025-06-04T19:13:26.930409+0530 | INFO | Search
2025-06-04T19:13:26.932100+0530 | INFO | search
2025-06-04T19:13:26.932215+0530 | INFO | Query is
2025-06-04T19:13:26.932309+0530 | INFO | keywords are: ['search']
2025-06-04T19:13:26.932403+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:13:37.637003+0530 | INFO | Artificial Intelligence
2025-06-04T19:13:37.637146+0530 | INFO | Artificial Intelligence
2025-06-04T19:13:37.637304+0530 | INFO | artificial intelligence
2025-06-04T19:13:37.637390+0530 | INFO | Query is
2025-06-04T19:13:37.637426+0530 | INFO | keywords are: ['artificial', 'intelligence']
2025-06-04T19:13:37.637453+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:13:48.376238+0530 | INFO | Pokemon
2025-06-04T19:13:48.376437+0530 | INFO | Pokemon
2025-06-04T19:13:48.376649+0530 | INFO | pokemon
2025-06-04T19:13:48.376701+0530 | INFO | Query is
2025-06-04T19:13:48.376768+0530 | INFO | keywords are: ['pokemon']
2025-06-04T19:13:48.376839+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:14:56.943301+0530 | INFO | Url for readme:https://raw.githubusercontent.com/smogon/pokemon-showdown/main/README.md
2025-06-04T19:14:58.128861+0530 | ERROR | Error fetching README for smogon/pokemon-showdown: 404 Client Error: Not Found for url: https://raw.githubusercontent.com/smogon/pokemon-showdown/main/README.md
2025-06-04T19:14:58.137318+0530 | INFO | None
2025-06-04T19:14:58.137612+0530 | INFO | none
2025-06-04T19:14:58.137663+0530 | INFO | Splitting article into chunks...
2025-06-04T19:14:58.137825+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:14:58.170035+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:14:58.191822+0530 | INFO | Chunks Upserted
2025-06-04T19:14:58.191972+0530 | INFO | Embeding done
2025-06-04T19:14:58.217901+0530 | INFO | Inverted index Complete
2025-06-04T19:15:01.685612+0530 | INFO | Pokemon
2025-06-04T19:15:01.685831+0530 | INFO | Pokemon
2025-06-04T19:15:01.686105+0530 | INFO | pokemon
2025-06-04T19:15:01.686184+0530 | INFO | Query is
2025-06-04T19:15:01.686242+0530 | INFO | keywords are: ['pokemon']
2025-06-04T19:15:01.686310+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:15:13.963917+0530 | INFO | Pokemon battle
2025-06-04T19:15:13.964098+0530 | INFO | Pokemon battle
2025-06-04T19:15:13.964423+0530 | INFO | pokemon battle
2025-06-04T19:15:13.964512+0530 | INFO | Query is
2025-06-04T19:15:13.964584+0530 | INFO | keywords are: ['pokemon', 'battle']
2025-06-04T19:15:13.964648+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:15:19.885815+0530 | INFO | battle
2025-06-04T19:15:19.885994+0530 | INFO | battle
2025-06-04T19:15:19.886348+0530 | INFO | battle
2025-06-04T19:15:19.886451+0530 | INFO | Query is
2025-06-04T19:15:19.886495+0530 | INFO | keywords are: ['battle']
2025-06-04T19:15:19.886528+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:15:50.635179+0530 | INFO | web api for pokemon battle
2025-06-04T19:15:50.635343+0530 | INFO | web api for pokemon battle
2025-06-04T19:15:50.635534+0530 | INFO | web api for pokemon battle
2025-06-04T19:15:50.635604+0530 | INFO | Query is
2025-06-04T19:15:50.635730+0530 | INFO | keywords are: ['web', 'api', 'pokemon', 'battle']
2025-06-04T19:15:50.635797+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:16:00.692798+0530 | INFO | web api
2025-06-04T19:16:00.692984+0530 | INFO | web api
2025-06-04T19:16:00.693324+0530 | INFO | web api
2025-06-04T19:16:00.693419+0530 | INFO | Query is
2025-06-04T19:16:00.693492+0530 | INFO | keywords are: ['web', 'api']
2025-06-04T19:16:00.693558+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:16:08.052177+0530 | INFO | pokemon
2025-06-04T19:16:08.052329+0530 | INFO | pokemon
2025-06-04T19:16:08.052500+0530 | INFO | pokemon
2025-06-04T19:16:08.052540+0530 | INFO | Query is
2025-06-04T19:16:08.052576+0530 | INFO | keywords are: ['pokemon']
2025-06-04T19:16:08.052609+0530 | INFO | Generating embeddings for chunk...
